what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308347787181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308347796289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308347803332
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308347806201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308347810416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308347811288
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308347814556
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308347816954
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1308347818114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308347821228
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308347839363
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308347844951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308347859748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308347863784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308347864573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308347865205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308347872415
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308347877666
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308347880202
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1308347882855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308347885794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348004326
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308348007597
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308348009450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308348010709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348015646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348034360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308348037258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348038270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308348051028
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308348056439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348061201
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348064204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348071284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348088747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348089842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348098956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348104776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348307604
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348309614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348311327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348326594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348327945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348353584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308348354495
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348355997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348363241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308348363998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308348372022
executed,command,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.actions.togglecomment",1308348373084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348373664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348374485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348381925
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348384945
executed,command,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.actions.togglecomment",1308348387688
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348390181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348390774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348394528
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348398123
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348399496
executed,command,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.actions.togglecomment",1308348402071
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348402484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348403684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348408615
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348413569
executed,command,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.actions.togglecomment",1308348418230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348421421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348421982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348426656
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348427258
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348428544
executed,command,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.actions.togglecomment",1308348430421
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348432553
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348433208
executed,command,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.actions.togglecomment",1308348435145
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348436504
executed,command,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.actions.togglecomment",1308348438469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348438768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348440082
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348463581
executed,command,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.actions.togglecomment",1308348473444
executed,command,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.actions.togglecomment",1308348474430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308348479117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348485899
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308348489472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308348496753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348497826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348498408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348504499
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308348506093
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348508548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348509040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348512656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308348521782
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348522852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348523500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348546340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308348549341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348549791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348550558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348551086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308348553167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348553868
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348554536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348562535
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308348568934
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1308348571062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348573292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348574935
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348575958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348582547
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308348586419
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308348589490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348594816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348596213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348600133
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308348601819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348604682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348605408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348608871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348611199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348613030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348614071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348614812
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308348616098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348618933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348619413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348622280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348624227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348626375
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348632457
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308348632841
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308348633985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1308348638357
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308348639260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308348640052
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308348640823
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308348644303
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1308348649925
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1308348650525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308348657561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348658538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348659454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348668923
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308348672595
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348674443
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308348682700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348690365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348691086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348692381
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348694318
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348695174
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348695486
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348696206
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1308348697896
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308348699285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348703028
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348705997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348708754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348724485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348725364
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1308348729809
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1308348729838
started,bundle,org.eclipse.wst.sse.ui,1.2.4.v201103231819,"org.eclipse.wst.sse.ui",1308348729839
started,bundle,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui",1308348729881
started,bundle,org.eclipse.wst.html.core,1.1.405.v201104191549,"org.eclipse.wst.html.core",1308348729912
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1308348729953
started,bundle,org.eclipse.wst.css.core,1.1.403.v201103021532,"org.eclipse.wst.css.core",1308348730022
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1308348730037
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1308348730096
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1308348730129
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1308348730158
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.305.v201103170144,"org.eclipse.wst.jsdt.web.core",1308348730176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348733461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1308348733496
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1308348733713
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1308348733819
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1308348733919
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1308348736811
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1308348736838
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1308348737036
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1308348737282
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1308348739470
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1308348740881
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1308348741342
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1308348741898
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1308348742104
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1308348772906
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308348781163
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308348781531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308348782116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308348782983
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348811131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348811659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348813208
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1308348818230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348820776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348821382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1308348823795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308348825773
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308348829413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348834140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348848723
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348856730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348859483
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348865483
opened,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308348870038
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308348870060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348870093
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308348870116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348873789
started,bundle,org.python.pydev.customizations,2.1.0.2011052613,"org.python.pydev.customizations",1308348874967
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308348887335
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308348888373
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308348888799
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308348892325
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348893880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348893921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308348895812
