what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351154781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351154828
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308351154839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351155714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351157126
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351162917
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308351167491
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351168416
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351168438
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351170749
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351170749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1308351170757
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308351181534
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351181870
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308351183828
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351184256
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351184273
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351186187
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351186187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1308351186196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351200720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351201795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351205426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351212644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351218504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351223007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351224531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351230096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351253997
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308351262275
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308351271380
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351280784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351303551
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308351311009
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308351317026
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308351320066
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308351321768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351332433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351332936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351336217
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351338628
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351339766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351349202
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351349656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351350758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351359367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351359750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351360846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351365549
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351366798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308351378061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351378621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351379525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351380098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351406219
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308351409383
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351410028
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351410051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351418382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351495530
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351498279
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351521342
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308351525011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351532221
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308351537131
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308351545945
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351549060
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351551213
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351557711
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351558940
closed,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351558940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1308351558961
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351559920
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351561581
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308351564291
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308351564721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308351565298
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308351566136
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308351575433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351589140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351598600
executed,command,,,"AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction",1308351602288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351606564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351617604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351618825
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1308351629612
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1308351629833
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308351630131
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351631367
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1308351632989
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308351638101
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351638751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351642126
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351645891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351648771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351649201
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1308351657568
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1308351657752
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308351658075
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351659294
executed,command,,,"AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction",1308351662278
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308351666044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351668049
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308351675038
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308351682179
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308351684749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351697058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351706656
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308351709138
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308351712291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351714763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351715287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351717601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351729736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351731156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351731936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351732829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308351743312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351744338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351744652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351745603
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351747448
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351748237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351749622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351751112
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308351753929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308351755369
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308351758428
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308351761395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351761770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351763691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351764695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351765549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351766862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351767665
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1308351771296
error,log,,,"Terminate failed",1308351776451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351784795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351785717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351786476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351787290
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351789476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351814854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351816043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351828125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351829020
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308351834455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351837838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1308351851941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1308351852701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308351853508
opened,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351853957
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351853974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351854031
activated,view,org.python.pydev,2.1.0.2011052613,"org.python.pydev.navigator.view",1308351854041
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308351856457
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308351868830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351881974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351882543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351883045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351977396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351978008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351988481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351989499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351990353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308351990824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308352020652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352036568
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308352037769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352044655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308352057302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308352066251
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308352082732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308352090715
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308352092338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308352092850
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308352093979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352094980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308352101567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308352104143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352105872
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352120336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352127546
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308352128795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352133490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308352137967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352148724
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308352156763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1308352157201
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1308352161921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1308352162436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352162822
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308352175393
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308352188944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308352192746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308352196054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352200027
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1308352206415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352236426
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308352239468
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1308352242605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352254451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1308352256480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308352257109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308352261905
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308352263081
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1308352264840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308352271895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1308352273769
activated,editor,org.python.pydev,2.1.0.2011052613,"org.python.pydev.editor.PythonEditor",1308352275413
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1308352280456
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1308352290588
